TechRep,Sample.Name,Standard,TissueWeight,Solvent,Area.Xanthophyll,Lutein Conversion,ug/g dry Lutein,Area.Lycopene,Lycopene Conversion,ug/g dry Lycopene,Area.zeta-Carotene,Zeta Conversion,ug/g dry Zeta,Area.alpha-Carotene,Alpha Conversion,ug/g dry Alpha,Area.beta-Carotene,Beta Conversion,ug/g dry Beta,Area.Phytoene,Phytoene Conversion,ug/g dry Phytoene,Total
80493,80493,26871.10793,0.1,1.743550835,199004,7.405872528,129.1251523,22575,0.840121668,14.64794835,26488,0.985742757,17.18692606,462772,17.22191736,300.2728838,626981,23.33290468,406.8210543,21220,0.78969576,13.76874702,881.8227118
80493B,80493,26871.10793,0.1,1.743550835,221557,8.245175472,143.7588258,27846,1.036280308,18.06807396,30411,1.131735993,19.73239234,501753,18.67258326,325.5659812,680090,25.30933975,441.2812044,23976,0.892259451,15.5569971,963.9634748
80494,80494,26871.10793,0.1,1.748103187,6134,0.22827492,3.990481143,,0,0,,0,0,27408,1.019980273,17.83030766,19778,0.736032175,12.8666019,,0,0,34.6873907
80494B,80494,26871.10793,0.1,1.748103187,6404,0.238322886,4.16612997,,0,0,,0,0,27926,1.039257483,18.16729318,19542,0.727249507,12.71307181,,0,0,35.04649497
80495,80495,16298.20917,0.102,1.807283763,20486,1.256947913,22.27119171,,0,0,,0,0,175444,10.76461826,190.732547,268497,16.47401854,291.8943747,,0,0,504.8981134
80495B,80495,16298.20917,0.102,1.807283763,11701,0.717931638,12.72064894,,0,0,,0,0,124176,7.618996585,134.9969492,185633,11.38977897,201.8094372,,0,0,349.5270354
80497,80497,16298.20917,0.102,1.804248862,45096,2.766929761,48.94343012,10237,0.628105818,11.11038438,,0,0,250740,15.38451234,272.1322438,283364,17.38620465,307.5396073,,0,0,639.7256657
80497B,80497,16298.20917,0.102,1.804248862,26540,1.628399766,28.80429828,6274,0.384950269,6.809275336,,0,0,165890,10.17841889,180.043144,186419,11.43800512,202.3236052,,0,0,417.9803228
80498,80498,16298.20917,0.099,1.795144158,4169,0.255794975,4.638271255,,0,0,,0,0,,0,0,,0,0,,0,0,4.638271255
80500,80500,16298.20917,0.1,1.784522003,196014,12.02672011,214.6194666,,0,0,,0,0,65867,4.041364258,72.1190344,104225,6.394874364,114.1179401,,0,0,400.8564411
80500B,80500,16298.20917,0.1,1.784522003,135850,8.335271599,148.7447557,,0,0,,0,0,46003,2.822580047,50.36956199,70832,4.345998954,77.55530758,,0,0,276.6696253
80502,80502,16298.20917,0.1,1.834597876,76099,4.669163293,85.66037059,,0,0,66682,4.091369752,75.06018255,250283,15.35647244,281.7295172,464767,28.5164459,523.1621106,43987,2.698885475,49.51369559,1015.125877
80502B,80502,16298.20917,0.1,1.834597876,42897,2.632006962,48.28674381,5806,0.356235458,6.535488136,43299,2.656672249,48.73925263,164015,10.06337557,184.6224744,293295,17.9955354,330.1457101,30449,1.868242068,34.27472929,652.6043984
80503,80503,16298.20917,0.103,1.834597876,132741,8.144514445,145.0670767,,0,0,31917,1.958313313,34.88075189,171935,10.54931853,187.9005569,385186,23.6336395,420.953639,11255,0.690566668,12.30011788,801.1021424
80503B,80503,16298.20917,0.103,1.834597876,82549,5.064912295,90.21434306,,0,0,18063,1.108281273,19.74029581,110786,6.79743393,121.0733772,244292,14.98888605,266.9764903,,0,0,498.0045063
80504,80504,16298.20917,0.1,1.830045524,4249,0.260703489,4.770992536,,0,0,,0,0,,0,0,,0,0,,0,0,4.770992536
80509,80509,16298.20917,0.102,1.82245827,42597,2.613600032,46.69781365,,0,0,,0,0,,0,0,,0,0,,0,0,46.69781365
80509B,80509,16298.20917,0.102,1.82245827,32347,1.98469658,35.46104604,,0,0,,0,0,,0,0,,0,0,,0,0,35.46104604
80510,80510,16298.20917,0.102,1.770864947,30392,1.864744751,32.37461877,,0,0,,0,0,180370,11.06686005,192.1364171,195810,12.0142034,208.5836438,12034,0.73836333,12.81903666,445.9137163
80510B,80510,16298.20917,0.102,1.770864947,18546,1.13791643,19.75584627,,0,0,,0,0,122628,7.524016825,130.6276241,135263,8.299255372,144.0868669,,0,0,294.4703372
80511,80511,16298.20917,0.103,1.849772382,41800,2.564698954,46.05931353,,0,0,,0,0,77250,4.739784549,85.12157823,178303,10.9400363,196.4716215,,0,0,327.6525133
80511B,80511,16298.20917,0.103,1.849772382,22406,1.374752267,24.68911433,,0,0,,0,0,45374,2.78398685,49.99749502,102481,6.287868743,112.9235529,,0,0,187.6101622
80512,80512,16298.20917,0.101,1.804248862,107934,6.622445379,118.3023717,25335,1.554465263,27.76873447,37515,2.301786633,41.11877141,576349,35.36271955,631.7143218,921185,56.52062693,1009.676008,19095,1.171601113,20.92930668,1849.509514
80512B,80512,16298.20917,0.101,1.804248862,66625,4.087872435,73.02514048,15381,0.943723316,16.85853187,26420,1.621036994,28.9579619,389295,23.88575309,426.6915131,616131,37.80360122,675.3178661,15847,0.972315414,17.36929683,1238.22031
80513,80513,16298.20917,0.099,1.781487102,74980,4.600505443,82.78526372,28622,1.756143862,31.60149131,,0,0,306091,18.78065233,337.9544433,722184,44.31063514,797.3618685,,0,0,1249.703067
80513B,80513,16298.20917,0.099,1.781487102,63279,3.882573806,69.8662137,25008,1.534401709,27.61128134,,0,0,270022,16.5675871,298.1307346,622908,38.21941377,687.7514411,,0,0,1083.359671
80514,80514,16298.20917,0.101,1.784522003,88973,5.459066028,96.45369746,38328,2.351669414,41.5505526,10463,0.641972372,11.34271112,937566,57.52570668,1016.394944,1619776,99.38367972,1755.963992,55377,3.397735262,60.03300332,2981.7389
80514B,80514,16298.20917,0.101,1.784522003,48397,2.969467351,52.46613687,22410,1.374997693,24.29419442,,0,0,630635,38.69351494,683.6577108,1049858,64.4155434,1138.128263,41916,2.5718163,45.44022549,1943.98653
80515,80515,16298.20917,0.101,1.767830046,129155,7.924490271,138.7044752,38411,2.356761998,41.25103633,16491,1.011828958,17.7103132,951568,58.38481947,1021.925129,1604487,98.44560119,1723.119719,20073,1.231607706,21.55715947,2964.267833
80515B,80515,16298.20917,0.101,1.767830046,94172,5.77805813,101.1348987,27287,1.674233023,29.30454892,,0,0,726252,44.56023312,779.9496925,1217825,74.72139959,1307.868666,20321,1.246824101,21.82349612,2240.081302
80516,80516,16298.20917,0.099,1.819423369,14457,0.887029971,16.30184906,,0,0,,0,0,83418,5.118231036,94.06292074,111464,6.839033592,125.6878539,,0,0,236.0526237
80516B,80516,16298.20917,0.099,1.819423369,9450,0.579818304,10.65590881,,0,0,,0,0,60583,3.717156859,68.31396014,77829,4.775309925,87.76071182,,0,0,166.7305808
80517,80517,16298.20917,0.1,1.752655539,7540,0.462627515,8.108266758,,0,0,,0,0,42486,2.606789467,45.68803998,33646,2.064398588,36.1817962,,0,0,89.97810294
80517B,80517,16298.20917,0.1,1.752655539,4337,0.266102856,4.663866436,,0,0,,0,0,27787,1.70491124,29.88122127,22055,1.353216158,23.71721795,,0,0,58.26230566
80518,80518,16298.20917,0.104,1.77693475,93595,5.742655468,98.11850054,18604,1.141475104,19.50314209,,0,0,1184274,72.66282987,1241.510648,928474,56.96785398,973.347686,43841,2.689927436,45.95986091,2378.439838
80518B,80518,16298.20917,0.104,1.77693475,50994,3.12881001,53.45856954,15052,0.923537049,15.77947187,,0,0,767285,47.07787169,804.3683283,592299,36.34135468,620.9251536,31775,1.9496007,33.31070415,1527.842227
80519,80519,16298.20917,0.1,1.767830046,178708,10.96488566,193.8405432,22598,1.386532702,24.5115417,149157,9.15174167,161.7872389,890822,54.65766151,966.2545624,1300162,79.77330433,1410.256442,67470,4.139718622,73.1831896,2829.833518
80519B,80519,16298.20917,0.1,1.767830046,111306,6.829339276,120.7311116,12088,0.741676578,13.11158138,94487,5.797385407,102.4879211,577786,35.45088875,626.7114626,827276,50.75870554,897.3276472,47163,2.893753511,51.156644,1811.526368
80520,80520,16298.20917,0.099,1.779969651,170728,10.47526131,188.339871,16166,0.991888117,17.83364389,45187,2.772513196,49.84837724,285283,17.50394764,314.7120766,649085,39.82554115,716.0429756,10518,0.645346976,11.60301042,1298.379955
80520B,80520,16298.20917,0.099,1.779969651,108227,6.640422814,119.391425,7599,0.466247544,8.382893723,27832,1.707672279,30.7030791,192101,11.78663238,211.9176559,416035,25.52642414,458.9521239,,0,0,829.3471777
80521,80521,16298.20917,0.102,1.793626707,123971,7.606418516,133.7556411,14957,0.917708188,16.13750897,43884,2.692565763,47.3476261,359434,22.0535886,387.8029952,553435,33.95679821,597.115884,38844,2.383329334,41.90983475,1224.06949
80521B,80521,16298.20917,0.102,1.793626707,105023,6.443836799,113.3121351,12805,0.785669141,13.81565838,37172,2.280741376,40.10586905,303728,18.63566708,327.7002958,469836,28.82746166,506.9186778,36324,2.228711119,39.19093908,1041.043575
80522,80522,16298.20917,0.102,1.769347496,128907,7.909273876,137.1985679,26612,1.632817429,28.32373952,12976,0.796161091,13.81064347,553009,33.93066037,588.5796958,961164,58.97359581,1022.988079,29704,1.822531524,31.61462342,1822.51535
80522B,80522,16298.20917,0.102,1.769347496,35803,2.196744417,38.10592386,7381,0.452871842,7.855761362,,0,0,181232,11.1197493,192.8892214,299922,18.40214449,319.2136105,10143,0.622338313,10.79541898,568.8599361
80525,80525,16298.20917,0.099,1.769347496,17478,1.072387759,19.16592521,,0,0,,0,0,71750,4.402324161,78.67920435,96752,5.936357731,106.0957544,,0,0,203.940884
80525B,80525,16298.20917,0.099,1.769347496,13368,0.820212814,14.65900493,,0,0,,0,0,59468,3.648744435,65.21107909,78976,4.845685755,86.60305008,,0,0,166.4731341
80526,80526,16298.20917,0.102,1.757207891,9047,0.555091661,9.562857323,,0,0,,0,0,32895,2.018319906,34.77066338,41423,2.541567578,43.78492748,,0,0,88.11844818
80526B,80526,16298.20917,0.102,1.757207891,5854,0.359180566,6.187793386,,0,0,,0,0,24398,1.496974284,25.7891669,30241,1.85547993,31.96533307,,0,0,63.94229336
80527,80527,16298.20917,0.099,1.754172989,40918,2.510582578,44.48480956,9697,0.594973343,10.54228453,,0,0,152909,9.381951012,166.2380308,257769,15.81578671,280.238645,,0,0,501.5037699
80527B,80527,16298.20917,0.099,1.754172989,25515,1.565509421,27.73913476,6162,0.378078348,6.699139658,,0,0,101815,6.247005358,110.6901825,170081,10.4355637,184.9069088,,0,0,330.0353657
80528,80528,16298.20917,0.101,1.802731411,38535,2.364370196,42.20123187,,0,0,,0,0,80748,4.954409356,88.43038981,182417,11.19245667,199.7722101,,0,0,330.4038317
80528B,80528,16298.20917,0.101,1.802731411,29277,1.796332327,32.06242288,,0,0,,0,0,62271,3.82072652,68.19548229,142528,8.745009867,156.0881582,,0,0,256.3460634
80529,80529,16298.20917,0.101,1.746585736,176860,10.85149897,187.6541912,48585,2.98100236,51.55025942,68943,4.23009665,73.15075713,1005311,61.68229832,1066.667549,996864,61.16402052,1057.705008,46783,2.870438066,49.63827902,2486.366043
80529B,80529,16298.20917,0.101,1.746585736,107078,6.569924271,113.6132279,25800,1.582996005,27.37463606,43671,2.679496842,46.33634618,633551,38.8724303,672.2181415,629522,38.62522523,667.9432419,34403,2.110845409,36.50269784,1563.988291
80530,80530,16298.20917,0.097,1.763277693,4197,0.257512955,4.681101535,,0,0,,0,0,,0,0,,0,0,,0,0,4.681101535
80531,80531,16298.20917,0.102,1.760242792,48229,2.95915947,51.06705027,10043,0.61620267,10.63398341,,0,0,631934,38.77321695,669.1203496,465891,28.58541053,493.3064985,17108,1.049685878,18.1147255,1242.242607
80531B,80531,16298.20917,0.102,1.760242792,28578,1.753444179,30.25968116,6093,0.373844754,6.45154445,,0,0,418750,25.69300686,443.3914719,308956,18.95643851,327.1366104,13677,0.839171952,14.48182725,821.7211351
80532,80532,16298.20917,0.096,1.734446131,24482,1.502128224,27.13917173,,0,0,,0,0,,0,0,,0,0,,0,0,27.13917173
80532B,80532,16298.20917,0.096,1.734446131,17476,1.072265046,19.37277041,,0,0,,0,0,,0,0,,0,0,,0,0,19.37277041
80533,80533,16298.20917,0.101,1.787556904,11144,0.683756104,12.1015143,,0,0,,0,0,,0,0,,0,0,,0,0,12.1015143
80533B,80533,16298.20917,0.101,1.787556904,10547,0.647126313,11.45321889,,0,0,,0,0,,0,0,,0,0,,0,0,11.45321889
80534,80534,16298.20917,0.1,1.766312595,18383,1.127915332,19.92251056,,0,0,,0,0,,0,0,,0,0,,0,0,19.92251056
80534B,80534,16298.20917,0.1,1.766312595,12088,0.741676578,13.10032681,,0,0,,0,0,,0,0,,0,0,,0,0,13.10032681
80534,80534,21462.03916,0.1,1.766312595,105278,4.905312082,86.64314513,40821,1.90200939,33.5954314,44607,2.078413876,36.71128607,516804,24.07991133,425.3265067,1079002,50.27490594,888.0119956,48164,2.244148361,39.63867514,1509.92704
80535,80535,16298.20917,0.102,1.757207891,121553,7.458058658,128.4839169,,0,0,,0,0,,0,0,,0,0,,0,0,128.4839169
80535B,80535,16298.20917,0.102,1.757207891,71340,4.377168023,75.40778616,,0,0,,0,0,,0,0,,0,0,,0,0,75.40778616
80536,80536,16298.20917,0.098,1.769347496,312742,19.18873397,346.4442695,20932,1.284312883,23.18771207,127237,7.80680863,140.9485439,479886,29.44409383,531.6003438,899784,55.20753788,996.7481522,49347,3.027755963,54.66482074,2093.593842
80536B,80536,16298.20917,0.098,1.769347496,194767,11.95020864,215.755834,10531,0.64614461,11.66586068,79983,4.907471684,88.60227283,303930,18.64806108,336.6826548,554451,34.01913635,614.2007523,31025,1.903583374,34.36837221,1301.275747
80537,80537,16298.20917,0.103,1.802731411,224398,13.76826114,240.9755033,76250,4.678428115,81.88300309,148483,9.110387433,159.4522485,752228,46.15402786,807.7991822,1654925,101.540297,1777.18333,109180,6.698895496,117.2457217,3184.538988
80537B,80537,16298.20917,0.103,1.802731411,166883,10.23934582,179.2115568,62680,3.845821302,67.31051323,117493,7.208951535,126.1728483,603397,37.02228838,647.9732251,1283943,78.77816432,1378.794867,87467,5.366663238,93.92866401,2493.391675
80539,80539,16298.20917,0.101,1.79969651,146915,9.014180544,160.6216759,26207,1.607968074,28.65202505,19594,1.202217974,21.42205437,187842,11.52531533,205.3670275,676374,41.49989689,739.4774217,15586,0.956301385,17.04012143,1172.580326
80539B,80539,16298.20917,0.101,1.79969651,87919,5.394396347,96.12154731,12836,0.787571191,14.03355567,,0,0,119279,7.318534126,130.4073299,406904,24.96617854,444.8667761,,0,0,685.429209
80540,80540,16298.20917,0.103,1.779969651,276019,16.93554164,292.6674771,11197,0.687007995,11.87236292,55623,3.412828945,58.97798006,512094,31.42026186,542.9816752,836140,51.30256897,886.5729688,26461,1.623552608,28.05703271,1821.129497
80540B,80540,16298.20917,0.103,1.779969651,161905,9.933913494,171.6705295,5827,0.357523943,6.178463761,27346,1.677853052,28.99541274,305260,18.72966513,323.6721894,492801,30.23651218,522.5249905,19064,1.169699063,20.21387217,1073.255458
80541,80541,16298.20917,0.103,1.7784522,8709,0.534353186,9.2264233,,0,0,,0,0,15021,0.921635,15.91343488,25237,1.548452332,26.73639279,,0,0,51.87625097
80541B,80541,16298.20917,0.103,1.7784522,4670,0.286534548,4.947456288,,0,0,,0,0,8472,0.519811711,8.975342542,11464,0.703390163,12.14510469,,0,0,26.06790351
80543,80543,16298.20917,0.102,1.749620637,11577,0.71032344,12.1842799,,0,0,,0,0,20398,1.251548547,21.46799182,38810,2.381243215,40.84580658,,0,0,74.4980783
80543B,80543,16298.20917,0.102,1.749620637,7696,0.472199118,8.099699239,,0,0,,0,0,14014,0.85984907,14.74911449,26861,1.648095182,28.27001316,,0,0,51.11882689
80544,80544,16298.20917,0.102,1.719271624,182192,11.17865148,188.4229243,74754,4.586638889,77.31056951,69708,4.277034322,72.09199748,881357,54.07692286,911.4992056,1828600,112.1963758,1891.137697,26922,1.651837924,27.84272617,3168.30512
80544B,80544,16298.20917,0.102,1.719271624,105155,6.451935848,108.7512767,42297,2.595193101,43.74354762,41494,2.545923885,42.9130852,550687,33.78819073,569.5203681,1111245,68.18203083,1149.249322,21575,1.32376507,22.31286001,1936.49046
80545,80545,16298.20917,0.098,1.793626707,84088,5.159339847,94.4278545,52480,3.219985672,58.93318671,61902,3.798085996,69.51375998,628858,38.58448456,706.1853264,1970952,120.9305869,2213.309493,36650,2.248713317,41.15665573,3183.526277
80545B,80545,16298.20917,0.098,1.793626707,41228,2.529603073,46.29758806,28793,1.766635813,32.3335222,34364,2.108452508,38.58955846,385194,23.63413035,432.5592592,1179901,72.39451818,1324.987156,22673,1.391134435,25.46097832,1900.228062
80547,80547,16298.20917,0.101,1.742033384,66355,4.071306198,70.22130012,10893,0.668355639,11.52770134,,0,0,260430,15.97905618,275.6044487,401805,24.65332208,425.2169316,,0,0,782.5703817
80547B,80547,16298.20917,0.101,1.742033384,63395,3.889691152,67.0888301,10063,0.617429798,10.64933981,,0,0,244159,14.98072564,258.3853879,380713,23.35919217,402.8959661,,0,0,739.019524
80549,80549,16298.20917,0.101,1.760242792,106173,6.514396698,113.5338597,13325,0.817574487,14.2488079,34185,2.097469706,36.55500923,565363,34.68865776,604.5590079,888378,54.50770639,949.9682899,27119,1.663925142,28.99913106,1747.864106
80549B,80549,16298.20917,0.101,1.760242792,112607,6.909163997,120.413922,14168,0.869297961,15.15025218,34001,2.086180122,36.35825271,590648,36.2400552,631.5969897,933758,57.29206137,998.4944364,29474,1.808419544,31.51740067,1833.531254
80550,80550,16298.20917,0.102,1.73292868,151321,9.284516994,157.7392723,25271,1.550538451,26.34286815,40176,2.465056104,41.88006294,1467365,90.03228421,1529.60321,1693929,103.9334434,1765.77691,74472,4.569336375,77.630726,3598.97305
80550B,80550,16298.20917,0.102,1.73292868,112258,6.887750601,117.0194172,17982,1.103311401,18.74470559,28582,1.753689605,29.79430404,1127509,69.17993188,1175.332235,1289037,79.09071399,1343.711437,63869,3.918774102,66.5780003,2751.1801
80551,80551,16298.20917,0.1,1.748103187,59132,3.628128673,63.42343294,25801,1.583057361,27.67347618,,0,0,349136,21.42174004,374.4741203,567471,34.81799713,608.6545173,12218,0.749652914,13.10470648,1087.330253
80551B,80551,16298.20917,0.1,1.748103187,55719,3.418719162,59.76273862,24618,1.510472699,26.40462139,,0,0,330690,20.28995926,354.6894243,531923,32.6368986,570.5266644,11543,0.708237321,12.38071918,1023.764168
80552,80552,16298.20917,0.1,1.75569044,67093,4.116587246,72.27452874,53581,3.287539106,57.7190098,27354,1.678343904,29.46652347,494650,30.34996022,532.8513502,1047610,64.27761413,1128.515926,46347,2.84368666,49.92633484,1870.753673
80552B,80552,16298.20917,0.1,1.75569044,56255,3.451606211,60.59952028,47089,2.889213134,50.7256388,21820,1.338797396,23.5051379,435449,26.71759796,469.0783131,898219,55.11151506,967.5876012,40511,2.48561051,43.6396261,1615.135837
80554,80554,16298.20917,0.101,1.764795144,7501,0.460234614,8.04178031,,0,0,,0,0,,0,0,,0,0,,0,0,8.04178031
80554B,80554,16298.20917,0.101,1.764795144,8517,0.522572751,9.13102825,,0,0,,0,0,,0,0,,0,0,,0,0,9.13102825
80555,80555,16298.20917,0.101,1.728376328,148062,9.084556375,155.4607147,15505,0.951331514,16.27979077,31852,1.954325145,33.44365661,213511,13.10027364,224.1802263,669730,41.09224474,703.196664,15038,0.922678059,15.78945461,1148.350507
80555B,80555,16298.20917,0.101,1.728376328,164217,10.07576957,172.4229862,20654,1.267255794,21.68608827,35845,2.199321387,37.63618835,233889,14.35059506,245.5765227,729354,44.75056078,765.8000981,16263,0.997839691,17.07566832,1260.197552
80556,80556,16298.20917,0.103,1.725341426,15889,0.974892385,16.33031279,,0,0,,0,0,249764,15.32462846,256.7011293,177572,10.89518475,182.5040155,,0,0,455.5354576
80556B,80556,16298.20917,0.103,1.725341426,14995,0.920039732,15.41148217,,0,0,,0,0,234061,14.36114837,240.5619826,167536,10.27941158,172.1892683,,0,0,428.162733
80557,80557,21462.03916,0.101,1.720789074,3810,0.17752274,3.024546452,,0,0,,0,0,,0,0,,0,0,,0,0,3.024546452
80557,80557,21462.03916,0.101,1.720789074,5259,0.245037294,4.174826717,,0,0,,0,0,,0,0,9984,0.465193448,7.925740623,,0,0,12.10056734
80558,80558,21462.03916,0.101,1.734446131,4316,0.201099251,3.453423938,,0,0,,0,0,,0,0,,0,0,,0,0,3.453423938
80559,80559,21462.03916,0.102,1.728376328,21242,0.989747518,16.77113903,11566,0.53890499,9.131672821,,0,0,109177,5.086981679,86.19822269,293733,13.68616457,231.9102242,,0,0,344.0112587
80559,80559,21462.03916,0.102,1.728376328,24026,1.119464922,18.96918305,9659,0.450050432,7.626044248,,0,0,101718,4.739437816,80.30913851,276850,12.89951984,218.5806347,,0,0,325.4850005
80560,80560,21462.03916,0.102,1.763277693,5696,0.265398826,4.587959118,,0,0,,0,0,17307,0.806400542,13.94027536,36373,1.694759744,29.29737307,,0,0,47.82560755
80560,80560,21462.03916,0.102,1.763277693,5808,0.270617342,4.678171797,,0,0,,0,0,15681,0.730638868,12.63058057,33322,1.552601771,26.83988303,,0,0,44.1486354
80561,80561,21462.03916,0.031,1.773899848,37412,1.743170801,99.74872322,,0,0,,0,0,100997,4.705843618,269.2804929,131012,6.104359377,349.3071669,,0,0,718.336383
80561,80561,21462.03916,0.031,1.773899848,40838,1.902801486,108.8832022,,0,0,,0,0,112104,5.22336201,298.8942283,147561,6.875441746,393.4304861,,0,0,801.2079166
80562,80562,21462.03916,0.1,1.761760243,70354,3.278066892,57.75167923,28697,1.337105006,23.5565844,37645,1.754027179,30.90175349,517079,24.09272465,424.4560444,843847,39.31811855,692.6909808,50301,2.343719515,41.29071861,1270.647761
80562,80562,21462.03916,0.1,1.761760243,77360,3.604503721,63.5027135,31936,1.488022632,26.21539114,40634,1.893296331,33.35534204,540845,25.20007516,443.9649054,884541,41.21421051,726.0955752,52289,2.436348178,42.92261357,1336.056541
80563,80563,21462.03916,0.1,1.73292868,143245,6.674342495,115.6615953,,0,0,21312,0.993009091,17.20813933,97734,4.553807738,78.91424032,199068,9.275353498,160.7352609,8947,0.416875579,7.224156467,379.7433923
80563,80563,21462.03916,0.1,1.73292868,151025,7.036842999,121.9434705,,0,0,21700,1.011087522,17.52142565,105525,4.916820774,85.20499733,213506,9.948076155,172.3930648,9187,0.428058114,7.41794182,404.4809001
