SampleID,Genotype,Location,Year,Trial,Plot,Sample,2,Seed Size,ConvZeta,gramtissue,ug_gramdryZeta,ug_gramfreshZeta,ConvAlpha,ug_gramdryAlpha,ug_gramfreshAlpha,ConvBeta,ug_gramdryBeta,ug_gramfreshBeta,ConvPhyto,ug_gramdryPhyto,ug_gramfreshPhyto,avg.ug.fresh450,avg.ug.dry450,Group.Beta,Group.Alpha
20310_5,Nb8483,El Centro,2022,CA_22,20310,5,42,Neg,0.011145239,0.000535795,20.8013223,2.50015893,0.131312881,245.0805797,29.45680044,0.176681223,329.755436,39.63406682,0.03970645,74.10757853,8.907160881,77.20089844,642.311475,B,A
20310_6,Nb8483,El Centro,2022,CA_22,20310,6,42,Neg,0.01143806,0.000530024,21.58026967,2.377487336,0.116957756,220.6650417,24.31055544,0.171624164,323.8045499,35.67338261,0.027742854,52.34264363,5.766562434,65.62698861,595.6911274,B,A
20310_7,Nb8483,El Centro,2022,CA_22,20310,7,42,Neg,0.025759518,0.00053241,48.38286779,7.102572295,0.311505502,585.0858513,85.89020757,0.262627781,493.2811714,72.4133426,0.030054226,56.44941277,8.286735646,163.5344615,1114.000097,B,A
20310_8,Nb8483,El Centro,2022,CA_22,20310,8,42,Neg,0.007845415,0.00054739,14.33240723,1.568366516,0.113852196,207.991047,22.76004223,0.247394609,451.9531948,49.4563297,0.028925391,52.8423913,5.782436669,78.50637866,717.4250265,B,A
20310_9,Nb8483,El Centro,2022,CA_22,20310,9,42,Neg,0.01664959,0.000542817,30.67258925,4.047544657,0.156087399,287.5509052,37.94512164,0.240125172,442.3688974,58.37485231,0.017954418,33.07639859,4.364750537,106.371693,806.0924639,B,A
20310_10,Nb8483,El Centro,2022,CA_22,20310,10,42,Neg,0.015264079,0.000550313,27.73708436,4.648356668,0.179437447,326.0643246,54.64392933,0.32426945,589.2454497,98.74949289,0.04215639,76.60438162,12.83784855,160.8120739,959.5774119,B,A
30017_1,Nb8483,El Centro,2023,CA_23,30017,1,36,Neg,0.010171441,0.000504128,20.17629228,1.872740527,0.078327745,155.3726191,14.42150998,0.294092282,583.3678488,54.14754095,0.018077543,35.85900758,3.328392344,73.09490823,787.5005702,A,C
30017_2,Nb8483,El Centro,2023,CA_23,30017,2,36,Neg,0.016940406,0.001653487,10.24526073,1.135570831,0.068235505,41.26763785,4.57404912,0.311345925,188.2965603,20.87053586,0.018631803,11.268188,1.248950705,27.65100847,249.4708242,A,C
30017_3,Nb8483,El Centro,2023,CA_23,30017,3,36,Neg,0.009346109,0.001680806,5.56049377,0.55156413,0.058063764,34.54519777,3.426654673,0.304515045,181.1720724,17.97106888,0.012978886,7.721824299,0.765953795,23.24668144,234.3572039,A,C
30017_4,Nb8483,El Centro,2023,CA_23,30017,4,36,Neg,0.023163026,0.00052069,44.48523539,5.522236709,0.108041431,207.4965754,25.75787664,0.430840208,827.4406113,102.7154938,0.03032808,58.24592178,7.230438696,135.9271962,1094.982638,A,C
30017_5,Nb8483,El Centro,2023,CA_23,30017,5,36,Neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,C
30017_6,Nb8483,El Centro,2023,CA_23,30017,6,36,Neg,0.004922218,0.000514783,9.561730945,1.091536947,0.095892223,186.2769208,21.26478381,0.335760757,652.2372511,74.4573406,0.013097763,25.44326208,2.904522284,100.3824958,879.3384583,A,C
30017_7,Nb8483,El Centro,2023,CA_23,30017,7,36,Neg,0.008431157,0.00053695,15.7019357,1.751560865,0.122671434,228.4596288,25.48481619,0.452496259,842.7155695,94.00545515,0.016570234,30.85991078,3.44244258,121.8657672,1092.470424,A,C
30017_8,Nb8483,El Centro,2023,CA_23,30017,8,36,Neg,0.009676523,0.000545736,17.73114614,2.104056256,0.078530617,143.8985745,17.07564156,0.292335556,535.672218,63.56523558,0.020715093,37.9580916,4.504275103,86.16702992,726.1403756,A,C
30017_9,Nb8483,El Centro,2023,CA_23,30017,9,36,Neg,0.015245132,0.000529685,28.78151553,3.217886062,0.071574547,135.1266678,15.10769023,0.280625583,529.7972747,59.23340848,0.022442501,42.36953645,4.737079972,80.87781233,723.3898176,A,C
30017_10,Nb8483,El Centro,2023,CA_23,30017,10,36,Neg,0.006805555,0.000494536,13.76150132,1.52078665,0.041354858,83.6235918,9.241262202,0.177708917,359.344915,39.71128852,0.010300248,20.8281149,2.301719728,56.4608515,510.9106413,A,C
30021_1,Nb8483,El Centro,2023,CA_23,30021,1,41,Small,0.015487228,0.000527032,29.38574436,4.049995659,0.04506519,85.50749822,11.78479579,0.256582897,486.8449819,67.09784304,0.020406398,38.71946486,5.336385652,85.99429045,623.9528258,A,C
30021_2,Nb8483,El Centro,2023,CA_23,30021,2,41,Small,0.004794704,0.000530875,9.031695787,1.051534191,0.070635943,133.0556219,15.49128082,0.30040678,565.870706,65.88268795,0.011720245,22.07720915,2.570385542,86.15745278,740.0119842,A,C
30021_3,Nb8483,El Centro,2023,CA_23,30021,3,41,Small,0.009839624,0.000512203,19.21040314,2.370645494,0.082575003,161.2154114,19.89466779,0.346554489,676.5960944,83.49483718,0.022623224,44.16847995,5.450578377,108.7824096,881.5126294,A,C
30021_4,Nb8483,El Centro,2023,CA_23,30021,4,41,Small,0.009778073,0.00051845,18.86020083,1.950736458,0.069799524,134.6311341,13.92508299,0.276340126,533.0120097,55.13016375,0.016489128,31.8046582,3.289599451,74.20538937,717.4359921,A,C
30021_5,Nb8483,El Centro,2023,CA_23,30021,5,41,Small,0.013269067,0.000539864,24.57853495,2.992896432,0.097134065,179.9231953,21.90901493,0.335258927,621.0062081,75.61912331,0.022916939,42.44946292,5.169016233,102.8266702,844.4424872,A,C
30021_6,Nb8483,El Centro,2023,CA_23,30021,6,41,Small,0.011729878,0.000505262,23.21544152,2.787078072,0.066409871,131.4365305,15.77931963,0.306545049,606.7052546,72.83664666,0.017390068,34.41792868,4.131967691,95.98171644,799.4960556,A,C
30021_7,Nb8483,El Centro,2023,CA_23,30021,7,41,Small,0.01018728,0.000537634,18.94836506,2.292564565,0.045726343,85.05110431,10.29034153,0.260993651,485.4487977,58.7344981,0.0186715,34.72903342,4.201869192,76.9388394,635.9102111,A,C
30021_8,Nb8483,El Centro,2023,CA_23,30021,8,41,Small,0.020386189,0.000511889,39.82538507,5.323514961,0.107689401,210.3763391,28.12129969,0.381730097,745.7278023,99.68247905,0.031493952,61.52492506,8.224122842,133.9027104,1001.730444,A,C
30021_9,Nb8483,El Centro,2023,CA_23,30021,9,41,Small,0.008197682,0.000513493,15.96454548,1.806089993,0.074163733,144.4298862,16.33954268,0.243808595,474.8041421,53.71521607,0.0144771,28.19337458,3.189553488,74.91609669,662.2047832,A,C
30021_10,Nb8483,El Centro,2023,CA_23,30021,10,41,Small,0.005762788,0.000542266,10.62722402,1.248698823,0.057967678,106.8988741,12.56061771,0.215109269,396.685523,46.61054895,0.013620244,25.11725152,2.951277054,64.40503235,548.1279349,A,C
30025_1,Nb8483,El Centro,2023,CA_23,30025,1,12,Neg,0.013961171,0.000504329,27.68266025,3.5053096,0.113694348,225.4368155,28.54587769,0.40812047,809.2344141,102.4690956,0.016834203,33.37939997,4.226657773,135.7564069,1072.115995,A,C
30025_2,Nb8483,El Centro,2023,CA_23,30025,2,12,Neg,0.018659939,0.000515573,36.19259755,4.522254141,0.172832499,335.2238698,41.88612136,0.287836955,558.2851518,69.75756122,0.030870784,59.87660733,7.481564015,113.8611483,911.2558889,A,C
30025_3,Nb8483,El Centro,2023,CA_23,30025,3,12,Neg,0.012158934,0.000577737,21.04578775,3.025331988,0.150252931,260.0714172,37.38526622,0.348297519,602.8649742,86.66184005,0.023079579,39.94823115,5.742558228,129.2501059,899.1311713,A,C
30025_4,Nb8483,El Centro,2023,CA_23,30025,4,12,Neg,0.00562585,0.000527276,10.66964671,0.881994052,0.086639505,164.3152308,13.58292923,0.239991584,455.1534836,37.62473829,0.01404161,26.63046596,2.201376784,55.59662054,672.5626986,A,C
30025_5,Nb8483,El Centro,2023,CA_23,30025,5,12,Neg,0.017089072,0.000516529,33.08445646,4.142449653,0.113448248,219.635895,27.50024435,0.411216087,796.1146591,99.68018961,0.030064967,58.20579912,7.287851098,73.5639492,587.532373,A,C
30025_6,Nb8483,El Centro,2023,CA_23,30025,6,12,Neg,0.013373725,0.000531296,25.17188829,2.933866345,0.106619294,200.6777423,23.38965069,0.331262049,623.4980331,72.6707458,0.022765427,42.84885334,4.994174744,101.2585794,868.7749712,A,C
30031_1,Nb8483,El Centro,2023,CA_23,30031,1,34,Small,0.019405976,0.000518847,37.40208459,5.932101197,0.168954391,325.6340424,51.64669601,0.457201905,881.1875421,139.7594206,0.037977938,73.19673316,11.60925743,197.1072859,1242.767636,A,C
30031_2,Nb8483,El Centro,2023,CA_23,30031,2,34,Small,0.00798145,0.000525237,15.19589595,2.461483973,0.119955025,228.3825799,36.99420303,0.416815397,793.5755564,128.5461232,0.025561765,48.66708867,7.883263949,171.0410398,1055.916623,A,C
30031_3,Nb8483,El Centro,2023,CA_23,30031,3,34,Small,0.023389483,0.000504019,46.40596051,7.236341931,0.161251033,319.9305016,49.88855911,0.481113623,954.5546461,148.8490645,0.047750676,94.73984409,14.77331573,205.6151721,1318.5902,A,C
30031_5,Nb8483,El Centro,2023,CA_23,30031,5,34,Small,0.01127185,0.000522339,21.57955773,3.781300442,0.186305939,356.67611,62.49894224,0.443961832,849.9491753,148.933228,0.025780473,49.35580085,8.648421524,215.3037661,1228.720151,A,C
30031_7,Nb8483,El Centro,2023,CA_23,30031,7,34,Small,0.018240106,0.000821942,22.19146752,2.887872357,0.133172949,162.0222608,21.08466274,0.3950654,480.6485834,62.54889435,0.041650499,50.67326408,6.594332639,87.16499969,669.807741,A,C
30031_8,Nb8483,El Centro,2023,CA_23,30031,8,34,Small,0.012354015,0.000537788,22.97191397,3.093551081,0.130000185,241.7313846,32.55315979,0.41834432,777.8985215,104.7570009,0.027296235,50.75651762,6.83521104,143.9941716,1069.26365,A,C
30031_9,Nb8483,El Centro,2023,CA_23,30031,9,34,Small,0.012966823,0.000528164,24.55074213,3.536536966,0.130802257,247.6545256,35.67466026,0.407053787,770.6955127,111.018769,0.029159105,55.20840757,7.952776874,155.4336544,1079.024934,A,C
30031_10,Nb8483,El Centro,2023,CA_23,30031,10,34,Small,0.016953238,0.000532549,31.83414084,5.180111675,0.15815242,296.9725628,48.32393773,0.398232814,747.7863403,121.6812092,0.036074194,67.73874117,11.02257623,175.4351545,1078.128768,A,C
30044_1,Nb8483,El Centro,2023,CA_23,30044,1,54,Large,0.010047737,0.000512948,19.58823296,2.898892827,0.115484993,225.1399493,33.31880857,0.439722706,857.2468611,126.865286,0.042158428,82.18856925,12.16321321,168.4458698,1138.212806,A,C
30044_2,Nb8483,El Centro,2023,CA_23,30044,2,54,Large,0.008848785,0.000514938,17.1841615,2.708689864,0.105668171,205.2054501,32.34594383,0.29590101,574.6337745,90.57786615,0.022040288,42.80179336,6.74672336,129.9014315,824.1058555,A,C
30044_3,Nb8483,El Centro,2023,CA_23,30044,3,54,Large,0.008896803,0.00051621,17.23485671,2.460829934,0.117022262,226.6951241,32.36801771,0.424733718,822.7926998,117.4801125,0.023780215,46.06695083,6.577538386,156.1952998,1093.941346,A,C
30044_4,Nb8483,El Centro,2023,CA_23,30044,4,54,Large,0.008665534,0.000530285,16.3412658,0.672100448,0.130496772,246.0878309,10.12135433,0.387066722,729.9215801,30.02096821,0.025379972,47.86097128,1.968475432,42.00290173,1021.247022,A,C
30044_5,Nb8483,El Centro,2023,CA_23,30044,5,54,Large,0.01720185,0.000535122,32.14563199,4.391945383,0.10985904,205.2970084,28.04901295,0.380870459,711.7444847,97.24316213,0.026851329,50.17791449,6.855633136,131.6103305,963.2854874,A,C
30044_6,Nb8483,El Centro,2023,CA_23,30044,6,54,Large,0.013354778,0.000533439,25.03524731,3.661329146,0.107355347,201.2513852,29.43240597,0.393334354,737.355761,107.8360483,0.02663337,49.92767249,7.301770988,146.2922798,1000.309794,A,C
30044_7,Nb8483,El Centro,2023,CA_23,30044,7,54,Large,0.02008194,0.000532989,37.67795206,5.30465904,0.107551157,201.7886367,28.40971596,0.443600279,832.2876112,117.1773347,0.027025204,50.70497821,7.138727195,152.6445596,1084.204348,A,C
30044_8,Nb8483,El Centro,2023,CA_23,30044,8,54,Large,0.017698773,0.000546194,32.40382697,5.375711808,0.141538209,259.1354568,42.98990783,0.451103654,825.9038479,137.0153307,0.032080633,58.73487834,9.743965714,185.930335,1120.754724,A,C
30044_9,Nb8483,El Centro,2023,CA_23,30044,9,54,Large,0.008120191,0.000515182,15.76179296,1.87791639,0.102942025,199.8168302,23.80689186,0.428925122,832.5701603,99.19538686,0.014130099,27.4273951,3.267797955,128.7397839,1080.543218,A,C
30044_10,Nb8483,El Centro,2023,CA_23,30044,10,54,Large,0.009989794,0.000522016,19.13693391,2.161091016,0.098570433,188.8263002,21.32373047,0.272438478,521.8963563,58.93658472,0.023722328,45.44364158,5.131848498,85.9316522,760.9435869,A,C
30062_1,Nb8483,El Centro,2023,CA_23,30062,1,25,Small,0.005356888,0.000513493,10.43225211,1.394874159,0.117476049,228.778295,30.58945742,0.327814616,638.4013554,85.35928235,0.016570448,32.27005736,4.314760479,121.5143626,908.8048969,A,C
30062_2,Nb8483,El Centro,2023,CA_23,30062,2,25,Small,0.004555616,0.000522986,8.71077705,1.12224735,0.084462483,161.5004264,20.8068034,0.269237573,514.8082474,66.32498892,0.01172934,22.42763111,2.889449407,48.32262092,375.0755814,A,C
30062_3,Nb8483,El Centro,2023,CA_23,30062,3,25,Small,0.010887805,0.000516529,21.07879871,3.034228405,0.105116158,203.5049623,29.29391498,0.282262469,546.460356,78.66129171,0.024135455,46.72625935,6.726101678,60.50158487,420.3047889,A,C
30062_4,Nb8483,El Centro,2023,CA_23,30062,4,25,Small,0.018632572,0.000539523,34.53529592,4.853805245,0.097717536,181.1185287,25.4555243,0.3136063,581.2663107,81.69478191,0.026154224,48.4766068,6.81320377,115.602036,822.519718,A,C
30062_5,Nb8483,El Centro,2023,CA_23,30062,5,25,Small,0.01654403,0.000519058,31.87318632,4.667531013,0.096839922,186.5686202,27.32123523,0.384522583,740.8086073,108.4845147,0.032746387,63.08811607,9.238666489,142.8102878,975.2091412,A,C
30062_6,Nb8483,El Centro,2023,CA_23,30062,6,25,Small,0.013850599,0.000536609,25.81134227,3.822363765,0.116965659,217.971846,32.27913051,0.400225261,745.8414691,110.4505677,0.028587832,53.27497461,7.889412739,148.3347471,1001.662627,A,C
30062_7,Nb8483,El Centro,2023,CA_23,30062,7,25,Small,0.007387187,0.000530703,13.91961279,1.742104116,0.08667963,163.3296865,20.44146798,0.299513651,564.3710145,70.63365068,0.017542757,33.05566719,4.1370701,97.11285004,775.942871,A,C
30062_8,Nb8483,El Centro,2023,CA_23,30062,8,25,Small,0.008429352,0.000521664,16.15857272,2.229717871,0.078811385,151.0767887,20.84705262,0.313014697,600.0307601,82.7981117,0.017839789,34.19782603,4.718950441,111.9647958,811.3991995,A,C
30062_9,Nb8483,El Centro,2023,CA_23,30062,9,25,Small,0.007191304,0.000531878,13.52058477,1.706230582,0.085764566,161.2485041,20.3487596,0.317693058,597.3041405,75.37681314,0.020257561,38.08684123,4.806370022,102.9587258,815.8699032,A,C
30062_10,Nb8483,El Centro,2023,CA_23,30062,10,25,Small,0.01131626,0.000535458,21.1337803,2.883638521,0.077871711,145.4299976,19.84347037,0.277836949,518.8768337,70.79912841,0.021797826,40.70872134,5.554578279,99.44455704,728.8151429,A,C
30066_2,Nb8483,El Centro,2023,CA_23,30066,2,59,Large,0.008161894,0.000521034,15.66479302,2.375781218,0.089344786,171.4758347,26.00666775,0.36498449,700.4999718,106.2404511,0.018859285,36.19586304,5.489600244,140.2076882,924.4640872,A,C
30066_3,Nb8483,El Centro,2023,CA_23,30066,3,59,Large,0.008185652,0.000531209,15.40947093,1.888804457,0.113848321,214.3191887,26.27001541,0.371308725,698.987776,85.6779076,0.018576698,34.97058902,4.286493981,117.5778754,959.237917,A,C
30066_4,Nb8483,El Centro,2023,CA_23,30066,4,59,Large,0.017813054,0.000526901,33.8072012,4.111686633,0.106546427,202.2132991,24.59350936,0.362132726,687.2877422,83.58904973,0.029329984,55.66505603,6.770074382,116.4346529,957.3515904,A,C
30066_5,Nb8483,El Centro,2023,CA_23,30066,5,59,Large,0.01451323,0.000535509,27.10173302,3.638027605,0.082128706,153.3655976,20.5871808,0.365977343,683.4191921,91.73944281,0.023448836,43.78791437,5.877913457,119.8968382,893.1796162,A,C
30066_6,Nb8483,El Centro,2023,CA_23,30066,6,59,Large,0.010540851,0.000546435,19.29021518,2.332286793,0.089148976,163.1465019,19.72525594,0.311358658,569.7998806,68.89175281,0.020394521,37.32286009,4.512526835,95.79681308,792.3301474,A,C
30066_7,Nb8483,El Centro,2023,CA_23,30066,7,59,Large,0.014889557,0.000536064,27.77570236,3.891678815,0.086114991,160.6430846,22.50784809,0.348405803,649.9330982,91.06271505,0.022808227,42.54757386,5.961379111,121.4318357,866.6836824,A,C
30066_8,Nb8483,El Centro,2023,CA_23,30066,8,59,Large,0.014139711,0.000534693,26.44453619,3.796160692,0.113153249,211.6227985,30.37883301,0.371462484,694.7209301,99.72843795,0.024743215,46.27554619,6.642937815,137.9083659,960.6871441,A,C
30066_9,Nb8483,El Centro,2023,CA_23,30066,9,59,Large,0.004660173,0.000553527,8.419051796,1.021094458,0.069758222,126.0249534,15.2847832,0.300459852,542.8096899,65.83401307,0.013493235,24.37682991,2.956514168,44.67493775,368.3504617,A,C
30066_10,Nb8483,El Centro,2023,CA_23,30066,10,59,Large,0.010201315,0.000527659,19.33314807,2.439418159,0.083917639,159.0375517,20.06704187,0.33049518,626.3420291,79.03059111,0.018024471,34.15929921,4.310152413,107.6743838,853.353,A,C
30083_1,Nb8483,El Centro,2023,CA_23,30083,1,41,Neg,0.003402176,0.000526317,6.464113413,0.885690678,0.106001369,201.4019532,27.59540575,0.335995943,638.3902381,87.47004368,0.012819991,24.35790455,3.337436645,120.5984116,880.1738909,A,C
30083_3,Nb8483,El Centro,2023,CA_23,30083,3,41,Neg,0.011197167,0.000513903,21.78849136,3.120622756,0.078256911,152.2795984,21.81000842,0.298932748,581.6912301,83.31182087,0.020484294,39.86025036,5.708922304,113.7524926,794.2309584,A,C
30083_4,Nb8483,El Centro,2023,CA_23,30083,4,41,Neg,0.006835228,0.000529278,12.91423713,1.866633235,0.100295273,189.4943335,27.3896489,0.317007616,598.9429523,86.5716503,0.017773984,33.58153531,4.853899558,121.223757,838.6823478,A,C
30083_5,Nb8483,El Centro,2023,CA_23,30083,5,41,Neg,0.007237418,0.000505262,14.3240921,2.040097965,0.072727579,143.9403588,20.50059655,0.234935299,464.9772712,66.2240356,0.014711858,29.11729151,4.147008185,94.28235267,661.9824762,A,C
30083_6,Nb8483,El Centro,2023,CA_23,30083,6,41,Neg,0.00732774,0.000553886,13.22967869,2.161508531,0.06300695,113.7542633,18.58554665,0.279871447,505.2866432,82.55539802,0.011995235,21.65648583,3.538308071,111.1469538,680.2834524,A,C
30083_7,Nb8483,El Centro,2023,CA_23,30083,7,41,Neg,0.01114153,0.000541772,20.56497736,3.033947256,0.095955567,177.1142863,26.12963746,0.337800605,623.5105989,91.98640182,0.02391771,44.14718466,6.51302588,125.5880432,851.272302,A,C
30083_8,Nb8483,El Centro,2023,CA_23,30083,8,41,Neg,0.009941475,0.000651977,15.24820456,2.427903186,0.094793654,145.3942201,23.15046921,0.261666039,401.34258,63.903978,0.021034595,32.26279825,5.137060588,92.79301071,582.7772776,A,C
30083_9,Nb8483,El Centro,2023,CA_23,30083,9,41,Neg,0.011655094,0.00054527,21.37492004,3.312434754,0.106737743,195.7522376,30.33538905,0.323687412,593.6282088,91.99354695,0.028564399,52.38582777,8.11814202,131.2844804,847.1699759,A,C
30083_10,Nb8483,El Centro,2023,CA_23,30083,10,41,Neg,0.016027158,0.000543865,29.46899103,5.039069894,0.106194611,195.2590789,33.38845721,0.224474337,412.7389503,70.57657376,0.020143713,37.03806444,6.333348682,57.98095002,339.0784672,A,C
30085_2,Nb8483,El Centro,2023,CA_23,30085,2,69,Large,0.012068211,0.000517538,23.31848613,3.478728784,0.081350816,157.1879934,23.44982407,0.327498752,632.8009258,94.40333231,0.025672724,49.60545168,7.400305132,125.5426669,841.5329619,A,C
30085_3,Nb8483,El Centro,2023,CA_23,30085,3,69,Large,0.008340333,0.00050267,16.59206671,2.200252325,0.068032312,135.341913,17.94751455,0.251182821,499.697313,66.26420889,0.014915479,29.67251004,3.934832853,92.53573041,697.810426,A,C
30085_4,Nb8483,El Centro,2023,CA_23,30085,4,69,Large,0.01071117,0.000505741,21.17917683,2.06916766,0.101879943,201.4470231,19.68101351,0.332796643,658.0381876,64.28915285,0.025072347,49.57550542,4.843438125,90.50680102,926.391602,A,C
30085_5,Nb8483,El Centro,2023,CA_23,30085,5,69,Large,0.011134913,0.000515256,21.61046122,2.871527039,0.06296308,122.1977362,16.23723343,0.367761996,713.7465854,94.8402997,0.017971827,34.87943369,4.634664477,121.0157481,910.7370736,A,C
30085_6,Nb8483,El Centro,2023,CA_23,30085,6,69,Large,0.012873895,0.000509604,25.26255107,3.482388765,0.087093078,170.9034762,23.55867956,0.378430752,742.5978332,102.3655269,0.023614793,46.33950603,6.387802037,134.5096056,975.7830067,A,C
30085_7,Nb8483,El Centro,2023,CA_23,30085,7,69,Large,0.009605247,0.000515643,18.62772228,2.358509998,0.069230712,134.2610371,16.9991797,0.275427202,534.1436008,67.62947204,0.01849602,35.86984383,4.541585066,93.37645878,737.495598,A,C
30085_8,Nb8483,El Centro,2023,CA_23,30085,8,69,Large,0.010946349,0.000519448,21.07303736,2.817332202,0.102368612,197.0718793,26.34726747,0.323321793,622.4333038,83.21540747,0.02224209,42.818696,5.724589627,115.9598867,867.3549476,A,C
